TransID;SymbolID;ExpertID;Prediction;Rate;TimeBefore;Decision
124.0;S34211132;3480;0;0.07059217;8;1
124.0;S34211132;1946;1;0.1965812;15;1
124.0;S34211132;777;1;0.1325028;32;1
124.0;S34211132;791;1;NA;33;1
124.0;S34211132;791;1;0.2548263;53;1
124.0;S34211132;3480;0;0.2285807;57;1
125.0;S1370961;379;0;0.1379801;0;0
126.0;S47046130;4044;0;NA;0;0
127.0;S25183201;3274;1;0.3309672;0;1
128.0;S1574319;1782;0;-0.0227704;0;0
128.0;S1574319;3696;1;0.04690117;54;0
129.0;S33907101;4374;1;0.1063307;0;1
129.0;S33907101;740;0;-0.01812689;13;1
129.0;S33907101;619;1;0.1381074;15;1
129.0;S33907101;1866;0;0.1083256;16;1
129.0;S33907101;4612;0;0.04926424;18;1
129.0;S33907101;309;0;-0.02912621;21;1
129.0;S33907101;3678;1;0.1497223;22;1
129.0;S33907101;2152;0;0.05929466;22;1
129.0;S33907101;4891;0;0.05713903;37;1
129.0;S33907101;2152;0;0.1007863;55;1
130.0;S15635118;1666;1;0.1526639;0;0
130.0;S15635118;3160;1;0.1083437;38;0
130.0;S15635118;4365;1;0.1435832;42;0
130.0;S15635118;3135;1;0.3553016;45;0
130.0;S15635118;837;1;0.4561087;49;0
130.0;S15635118;3292;1;0.31798;50;0
130.0;S15635118;3432;1;0.5886172;52;0
130.0;S15635118;4365;1;0.2432656;52;0
130.0;S15635118;3222;1;0.2863913;55;0
131.0;S2201432;754;1;NA;0;-1
132.0;S1813783;6233;1;0.133542;0;0
132.0;S1813783;292;0;0.06593407;48;0
132.0;S1813783;379;0;0.0528649;49;0
132.0;S1813783;4348;0;-0.03020845;52;0
132.0;S1813783;3479;0;0.2652404;57;0
132.0;S1813783;3703;0;0.03416221;58;0
133.0;S16029106;354;0;-0.00973758;0;-1
133.0;S16029106;1715;1;0.2428619;48;-1
133.0;S16029106;1393;0;0.07919641;50;-1
134.0;S11027212;6086;1;0.2211006;0;1
134.0;S11027212;3526;0;NA;31;1
134.0;S11027212;6086;1;0.1534375;31;1
134.0;S11027212;1856;1;0.0775535;31;1
134.0;S11027212;1856;1;0.1455847;42;1
134.0;S11027212;2312;0;0.03800703;50;1
135.0;S45122272;1700;1;0.2227239;0;0
135.0;S45122272;1700;1;0.2495194;2;0
135.0;S45122272;1700;1;0.2179127;15;0
135.0;S45122272;3278;1;0.3904338;18;0
135.0;S45122272;1700;1;0.1069482;21;0
135.0;S45122272;864;0;0.1220673;27;0
135.0;S45122272;1220;1;0.2711156;29;0
135.0;S45122272;1700;1;0.2126112;31;0
135.0;S45122272;4349;0;-0.0235313;33;0
135.0;S45122272;1700;1;0.2388503;47;0
135.0;S45122272;1700;1;0.1853959;56;0
136.0;S94311056;3131;1;8.305152;0;-1
136.0;S94311056;510;1;0.1899029;0;-1
136.0;S94311056;1736;1;0.01612336;4;-1
136.0;S94311056;2208;1;0.6361059;4;-1
136.0;S94311056;303;1;0.09633997;5;-1
136.0;S94311056;3105;1;NA;6;-1
136.0;S94311056;1708;1;7.407017;7;-1
136.0;S94311056;342;1;0.0328532;8;-1
136.0;S94311056;430;1;0.1239873;8;-1
136.0;S94311056;3117;1;0.1113268;9;-1
136.0;S94311056;4527;1;0.3762861;10;-1
136.0;S94311056;3117;1;0.1469051;10;-1
136.0;S94311056;3084;1;0.4330248;12;-1
136.0;S94311056;510;1;0.2550777;12;-1
136.0;S94311056;3110;1;0.1810644;12;-1
136.0;S94311056;3104;1;0.06295794;12;-1
136.0;S94311056;2208;1;11.30792;14;-1
136.0;S94311056;4527;1;9.182481;16;-1
136.0;S94311056;3104;1;0.0934117;21;-1
136.0;S94311056;303;1;0.2149019;21;-1
136.0;S94311056;1158;1;0.1706921;22;-1
136.0;S94311056;2109;1;0.3314558;23;-1
136.0;S94311056;3084;1;0.4755235;31;-1
136.0;S94311056;3864;1;0.1674471;31;-1
136.0;S94311056;1573;1;0.1870503;32;-1
136.0;S94311056;3104;1;0.1061015;33;-1
136.0;S94311056;25525;1;0.1717286;34;-1
136.0;S94311056;3104;1;6.735884;34;-1
136.0;S94311056;3105;1;NA;35;-1
136.0;S94311056;342;1;0.1210218;36;-1
136.0;S94311056;471;0;NA;37;-1
136.0;S94311056;1078;1;8.212978;37;-1
136.0;S94311056;303;1;0.2299541;38;-1
136.0;S94311056;510;1;0.2819235;39;-1
136.0;S94311056;342;1;0.09377513;39;-1
136.0;S94311056;3082;1;0.3098559;41;-1
136.0;S94311056;3864;1;0.1788703;41;-1
136.0;S94311056;941;1;0.3098559;41;-1
136.0;S94311056;2208;1;0.8190623;41;-1
136.0;S94311056;1573;1;0.1952435;41;-1
136.0;S94311056;4527;1;0.3367395;43;-1
136.0;S94311056;3105;1;NA;44;-1
136.0;S94311056;3077;1;0.3259446;44;-1
136.0;S94311056;3640;1;NA;44;-1
136.0;S94311056;3084;1;0.5649486;45;-1
136.0;S94311056;1239;0;NA;46;-1
136.0;S94311056;3110;1;0.0780351;46;-1
136.0;S94311056;3117;1;0.3040747;46;-1
136.0;S94311056;2208;1;0.9317693;46;-1
136.0;S94311056;1708;1;7.278257;47;-1
136.0;S94311056;3084;1;0.5832176;48;-1
136.0;S94311056;3133;1;0.2741387;49;-1
136.0;S94311056;3104;-1;-0.9621687;49;-1
136.0;S94311056;3125;1;NA;51;-1
136.0;S94311056;3178;1;0.2352582;53;-1
136.0;S94311056;3114;-1;NA;55;-1
136.0;S94311056;3110;1;0.07929985;55;-1
136.0;S94311056;342;1;0.2180522;56;-1
136.0;S94311056;430;1;NA;57;-1
136.0;S94311056;303;1;0.2684612;59;-1
137.0;S15223161;4365;1;0.256227;0;1
137.0;S15223161;3082;-1;-0.2133727;31;1
137.0;S15223161;5017;1;0.2322074;35;1
138.0;S28722136;3611;1;0.08695652;0;-1
138.0;S28722136;3317;1;0.2326656;9;-1
138.0;S28722136;4484;1;0.1021308;32;-1
139.0;S110280;759;1;0.2080213;0;0
139.0;S110280;3260;0;NA;40;0
140.0;S362146;1218;0;-0.0331087;0;-1
141.0;S24027218;4560;0;NA;0;0
141.0;S24027218;4560;0;NA;29;0
141.0;S24027218;4560;0;NA;42;0
142.0;S37310117;4557;1;NA;0;0
143.0;S38649154;4688;0;0.05092967;0;-1
144.0;S5245105;1710;1;0.2033449;0;1
145.0;S108661;906;1;0.551033;0;1
145.0;S108661;3635;0;0.3988439;30;1
145.0;S108661;4240;1;0.4835803;40;1
145.0;S108661;1641;1;0.6549402;41;1
145.0;S108661;758;1;0.5276372;41;1
146.0;S3822598;345;1;0.1549689;0;-1
146.0;S3822598;24607;0;0.05490939;27;-1
146.0;S3822598;3325;0;0.01602188;31;-1
146.0;S3822598;2101;1;0.2099546;36;-1
146.0;S3822598;883;1;0.1423196;37;-1
146.0;S3822598;883;1;0.1087645;47;-1
146.0;S3822598;3792;1;NA;49;-1
146.0;S3822598;631;0;0.06666667;53;-1
146.0;S3822598;345;1;0.09919571;54;-1
147.0;S29593164;2129;1;0.4413274;0;1
147.0;S29593164;1229;1;0.3567493;19;1
147.0;S29593164;3932;1;0.5952657;29;1
147.0;S29593164;2129;1;1.637334;29;1
147.0;S29593164;2259;1;NA;36;1
147.0;S29593164;8968;1;1.769679;51;1
148.0;S47341190;3165;1;0.1334552;0;-1
148.0;S47341190;4527;1;0.2079063;12;-1
148.0;S47341190;430;1;0.1989509;24;-1
148.0;S47341190;1709;1;0.3029316;52;-1
149.0;S34392131;861;1;NA;0;0
150.0;S2368299;631;1;NA;0;-1
150.0;S2368299;4866;1;0.3562387;3;-1
151.0;S39831415;3348;1;1.204295;0;0
151.0;S39831415;3054;1;0.981797;15;0
151.0;S39831415;281;1;1.21843;15;0
151.0;S39831415;1936;1;1.244985;17;0
151.0;S39831415;3348;1;1.33495;24;0
151.0;S39831415;4237;1;1.37292;31;0
151.0;S39831415;1527;1;1.517885;32;0
151.0;S39831415;281;1;NA;40;0
151.0;S39831415;1649;1;1.583659;48;0
151.0;S39831415;930;1;1.606348;50;0
151.0;S39831415;1035;0;1.25253;52;0
151.0;S39831415;1936;1;1.662851;53;0
151.0;S39831415;4486;1;NA;54;0
151.0;S39831415;3348;1;1.641403;54;0
151.0;S39831415;1704;1;1.619543;58;0
152.0;S1878083;4924;1;NA;0;1
152.0;S1878083;1816;0;NA;24;1
152.0;S1878083;3906;1;NA;25;1
152.0;S1878083;1316;0;1.15154;29;1
152.0;S1878083;3737;1;1.644393;30;1
152.0;S1878083;3369;0;1.079735;33;1
153.0;S10502119;14983;1;0.1120996;0;1
153.0;S10502119;286;1;0.2578616;24;1
153.0;S10502119;1062;0;0.131333;28;1
153.0;S10502119;286;0;0.008362027;28;1
153.0;S10502119;14983;1;0.2515645;39;1
154.0;S4496116;8593;1;NA;0;1
155.0;S25246342;1700;1;1.697842;0;1
155.0;S25246342;1700;1;2.051882;8;1
155.0;S25246342;1700;1;1.748826;30;1
155.0;S25246342;1700;1;1.79916;33;1
155.0;S25246342;1700;1;1.780352;42;1
155.0;S25246342;1700;1;1.348796;59;1
156.0;S389685;3367;0;NA;0;-1
156.0;S389685;3504;1;0.1879266;11;-1
156.0;S389685;1164;1;NA;13;-1
156.0;S389685;1219;0;0.1628726;31;-1
156.0;S389685;3691;1;0.1209239;37;-1
157.0;S1531977;2135;1;0.2578089;0;-1
157.0;S1531977;299;1;0.170275;15;-1
157.0;S1531977;2135;1;0.1240665;24;-1
157.0;S1531977;1311;0;0.01356501;24;-1
157.0;S1531977;3602;1;0.08585961;52;-1
158.0;S27897285;1700;1;0.5491547;0;1
158.0;S27897285;1700;1;0.6320668;22;1
158.0;S27897285;1700;1;0.5633664;26;1
158.0;S27897285;1700;1;1.311883;41;1
158.0;S27897285;1700;1;1.266169;50;1
159.0;S29656286;1249;1;0.5053763;0;1
159.0;S29656286;2088;1;0.7114914;12;1
159.0;S29656286;3316;1;0.2787724;14;1
159.0;S29656286;2255;1;NA;25;1
160.0;S421751;3813;0;0.1676831;0;0
161.0;S13577141;14877;1;0.3255515;0;-1
161.0;S13577141;14877;1;0.2175177;10;-1
161.0;S13577141;14877;1;0.1802008;21;-1
161.0;S13577141;14877;1;-0.03117844;21;-1
161.0;S13577141;694;1;NA;28;-1
162.0;S3077118;1712;0;-0.1558658;0;0
163.0;S37172135;839;0;NA;0;1
163.0;S37172135;1721;1;0.009712472;0;1
163.0;S37172135;4744;1;0.2212497;16;1
163.0;S37172135;1721;1;0.1009751;21;1
163.0;S37172135;1553;0;NA;23;1
163.0;S37172135;3505;1;0.1340206;23;1
163.0;S37172135;3853;1;0.2808197;25;1
163.0;S37172135;2094;0;-0.0144617;26;1
163.0;S37172135;839;0;-0.05084006;29;1
163.0;S37172135;1721;1;0.1308562;34;1
163.0;S37172135;738;0;0.07103825;35;1
163.0;S37172135;1230;1;0.2568306;35;1
163.0;S37172135;4548;0;NA;37;1
164.0;S36074187;3261;1;0.1121409;0;0
164.0;S36074187;3908;0;0.0940919;23;0
164.0;S36074187;4175;0;-0.08448862;28;0
164.0;S36074187;1791;1;0.2977099;30;0
164.0;S36074187;3924;0;NA;32;0
164.0;S36074187;4175;0;-0.07797682;38;0
165.0;S45122272;1220;1;0.58617;0;0
165.0;S45122272;1700;1;0.2666779;2;0
165.0;S45122272;1700;1;0.3673655;14;0
165.0;S45122272;1260;1;0.3046608;16;0
165.0;S45122272;1700;1;0.285347;20;0
165.0;S45122272;1700;1;0.3611615;25;0
165.0;S45122272;1700;1;0.3020833;36;0
165.0;S45122272;1700;1;0.2899897;41;0
165.0;S45122272;1700;1;0.2833676;43;0
165.0;S45122272;1700;1;0.2161505;53;0
166.0;S39455115;22616;1;0.1043622;0;1
166.0;S39455115;3305;1;0.154647;34;1
167.0;S4094584;4633;1;-0.0728535;0;-1
168.0;S3200499;3426;0;-0.07834101;1;0
168.0;S3200499;4975;1;NA;45;0
169.0;S49814117;497;1;1.501359;0;-1
170.0;S25564115;3291;0;0.4879172;0;1
170.0;S25564115;22322;-1;0.04861267;11;1
170.0;S25564115;4604;1;0.5970543;17;1
170.0;S25564115;14945;0;0.2776434;17;1
170.0;S25564115;4400;0;1.262124;22;1
170.0;S25564115;1072;0;NA;25;1
170.0;S25564115;3435;0;NA;27;1
170.0;S25564115;14483;0;0.3336098;28;1
170.0;S25564115;3291;0;0.6263534;28;1
170.0;S25564115;352;0;0.4052182;30;1
170.0;S25564115;483;0;0.8954106;30;1
170.0;S25564115;3667;0;1.092464;39;1
170.0;S25564115;2143;0;1.051582;40;1
170.0;S25564115;352;1;0.9916672;49;1
171.0;S1564262;3606;1;NA;0;0
171.0;S1564262;4486;1;1.938806;32;0
171.0;S1564262;3461;1;1.929865;41;0
171.0;S1564262;3154;1;1.861521;43;0
171.0;S1564262;930;0;1.741516;44;0
171.0;S1564262;3348;1;1.810995;45;0
171.0;S1564262;3053;0;1.507163;56;0
171.0;S1564262;338;1;1.969976;57;0
172.0;S108661;1074;1;0.4304175;0;1
172.0;S108661;1211;1;0.5732901;51;1
172.0;S108661;2088;1;0.6990317;54;1
172.0;S108661;2144;1;0.6042224;59;1
172.0;S108661;1641;1;0.6042224;59;1
173.0;S1045499;791;1;NA;0;1
173.0;S1045499;4531;1;0.2882717;0;1
174.0;S31641165;1721;-1;0.9791094;0;1
174.0;S31641165;1721;-1;0.6720855;15;1
174.0;S31641165;1721;-1;0.6363636;30;1
174.0;S31641165;1721;-1;0.4545455;30;1
175.0;S2889056;286;1;0.3917216;0;0
176.0;S1090848;3249;1;NA;0;-1
177.0;S8101122;22616;1;0.3473787;0;1
177.0;S8101122;22616;0;NA;53;1
178.0;S2772688;3792;0;0.004830918;0;1
178.0;S2772688;2101;0;NA;47;1
178.0;S2772688;1718;0;NA;50;1
178.0;S2772688;3401;0;0.005722213;52;1
178.0;S2772688;1718;0;NA;52;1
178.0;S2772688;2101;-1;NA;56;1
179.0;S27897285;1700;1;0.5464549;0;0
179.0;S27897285;1700;1;0.3374671;22;0
179.0;S27897285;1700;1;0.3007684;35;0
179.0;S27897285;1700;1;0.2895091;38;0
179.0;S27897285;1700;1;0.3087268;39;0
179.0;S27897285;1700;1;0.4273961;53;0
180.0;S3443652;1672;1;0.1748025;0;1
180.0;S3443652;1272;0;0.0854549;34;1
181.0;S2489726;29548;0;-0.0550437;0;1
182.0;S1913464;1718;1;0.2276786;0;1
183.0;S4265692;360;0;0.01672241;0;0
183.0;S4265692;3943;1;0.07023411;0;0
183.0;S4265692;3467;1;0.1638796;0;0
183.0;S4265692;1698;0;NA;0;0
183.0;S4265692;534;1;0.2186678;2;0
183.0;S4265692;1698;0;NA;5;0
183.0;S4265692;3703;1;0.2340172;25;0
183.0;S4265692;4711;1;0.1335916;34;0
184.0;S3471458;4217;0;NA;0;1
184.0;S3471458;1844;1;NA;47;1
185.0;S37942103;4555;1;0.1696843;0;-1
185.0;S37942103;3645;1;0.09748225;3;-1
185.0;S37942103;4138;1;0.1125872;5;-1
185.0;S37942103;4138;1;0.1170213;26;-1
185.0;S37942103;1662;0;NA;26;-1
185.0;S37942103;1662;0;NA;32;-1
185.0;S37942103;3924;1;0.1518325;45;-1
185.0;S37942103;1735;1;0.1824921;49;-1
186.0;S1723582;4308;1;1.307158;0;0
186.0;S1723582;4308;1;1.462177;22;0
186.0;S1723582;1502;1;1.347128;26;0
186.0;S1723582;3908;0;1.095632;29;0
186.0;S1723582;4175;0;0.891253;33;0
186.0;S1723582;3532;1;1.250475;34;0
186.0;S1723582;4213;1;1.330323;35;0
186.0;S1723582;3892;1;1.235123;36;0
186.0;S1723582;3892;1;NA;37;0
186.0;S1723582;827;1;1.287922;38;0
187.0;S8402267;354;1;3.683292;0;0
187.0;S8402267;1674;1;3.52305;18;0
187.0;S8402267;1212;1;3.702839;22;0
187.0;S8402267;1533;1;NA;24;0
188.0;S94311056;3077;1;0.2486467;0;1
188.0;S94311056;588;1;0.2708207;14;1
188.0;S94311056;3117;1;0.1704927;14;1
188.0;S94311056;1736;1;0.2540994;14;1
188.0;S94311056;342;1;NA;14;1
188.0;S94311056;4277;1;0.306498;15;1
188.0;S94311056;1855;1;0.3534434;16;1
188.0;S94311056;2073;1;0.2304031;16;1
188.0;S94311056;3104;1;0.1073628;16;1
188.0;S94311056;1716;1;0.1675506;17;1
188.0;S94311056;4527;1;0.250947;17;1
188.0;S94311056;3864;0;-0.1094733;18;1
188.0;S94311056;4459;1;0.187369;18;1
188.0;S94311056;881;1;0.2469704;19;1
188.0;S94311056;1855;-1;-0.2102521;19;1
188.0;S94311056;4626;1;0.2175475;20;1
188.0;S94311056;3162;0;NA;20;1
188.0;S94311056;1573;1;NA;21;1
188.0;S94311056;3084;1;0.5108973;21;1
188.0;S94311056;3077;1;NA;22;1
188.0;S94311056;1158;1;0.1674787;24;1
188.0;S94311056;4485;0;0.08099878;24;1
188.0;S94311056;3864;0;NA;25;1
188.0;S94311056;3084;1;0.6244042;26;1
188.0;S94311056;1078;1;0.2536925;28;1
188.0;S94311056;342;1;0.2364367;29;1
188.0;S94311056;4527;1;0.2536759;31;1
188.0;S94311056;3077;1;0.4205327;33;1
188.0;S94311056;303;1;0.3364222;33;1
188.0;S94311056;3104;1;0.08455728;54;1
188.0;S94311056;3110;1;1.008288;59;1
189.0;S4206199;906;1;0.25;0;0
190.0;S29576112;4365;0;NA;0;1
191.0;S46781105;3272;1;0.2444072;0;0
192.0;S1139883;3292;1;0.120239;0;1
193.0;S33204245;924;1;0.1173184;0;1
193.0;S33204245;3838;1;0.1118833;1;1
193.0;S33204245;1160;1;NA;6;1
193.0;S33204245;3267;1;0.1275546;14;1
193.0;S33204245;924;1;NA;16;1
193.0;S33204245;1069;0;NA;21;1
193.0;S33204245;3972;0;0.09215017;24;1
193.0;S33204245;7314;1;0.1748445;28;1
193.0;S33204245;924;1;0.09739369;54;1
193.0;S33204245;3148;0;-0.04761905;57;1
194.0;S6788160;29406;1;1.100737;0;-1
194.0;S6788160;579;1;0.9898471;51;-1
195.0;S4265692;867;1;0.09362497;0;-1
195.0;S4265692;14970;1;0.1433352;52;-1
196.0;S30592235;1700;1;0.4672855;0;0
196.0;S30592235;1700;1;0.2956108;27;0
196.0;S30592235;1700;1;0.2405063;35;0
197.0;S31598173;1718;1;0.06064494;0;1
197.0;S31598173;3500;0;NA;21;1
197.0;S31598173;4375;0;0.04948883;24;1
197.0;S31598173;4083;1;0.1037727;24;1
197.0;S31598173;3092;1;0.14775;25;1
197.0;S31598173;631;1;NA;26;1
197.0;S31598173;5046;0;0.1254613;26;1
197.0;S31598173;749;0;0.06088561;26;1
197.0;S31598173;1718;1;0.1340772;27;1
197.0;S31598173;14866;1;0.2189448;28;1
198.0;S45137137;3700;-1;-0.2504836;0;1
198.0;S45137137;3700;-1;-0.2778942;2;1
199.0;S3031140;4113;1;0.3375295;0;1
200.0;S25183201;932;-1;NA;0;-1
200.0;S25183201;2144;0;NA;2;-1
200.0;S25183201;3510;1;NA;6;-1
200.0;S25183201;3142;1;0.3138138;22;-1
200.0;S25183201;1641;1;0.5003751;24;-1
200.0;S25183201;3220;0;0.06060606;26;-1
200.0;S25183201;3108;1;0.6129032;58;-1
201.0;S49160135;587;-1;NA;0;-1
202.0;S4157880;3383;1;0.129093;0;1
202.0;S4157880;3644;1;0.1646374;8;1
202.0;S4157880;4224;1;0.07284997;10;1
202.0;S4157880;1294;0;-0.008849558;25;1
203.0;S4678127;4515;1;0.1761488;0;-1
203.0;S4678127;1914;1;NA;29;-1
203.0;S4678127;3041;1;-0.06832298;31;-1
203.0;S4678127;1212;0;NA;54;-1
203.0;S4678127;945;0;0.03675778;57;-1
204.0;S840140;8895;1;0.2516185;0;1
205.0;S38857148;29406;0;0.03585657;0;-1
205.0;S38857148;4213;1;0.1470709;35;-1
205.0;S38857148;3892;0;NA;47;-1
205.0;S38857148;8593;1;0.03294746;51;-1
205.0;S38857148;3908;0;-0.1629564;51;-1
205.0;S38857148;4555;0;-0.1142604;52;-1
205.0;S38857148;3924;0;-0.1152008;55;-1
205.0;S38857148;4488;0;-0.1119005;56;-1
206.0;S48162117;592;1;NA;0;-1
207.0;S30609112;4098;1;0.183668;0;0
207.0;S30609112;1670;1;0.2198428;30;0
207.0;S30609112;1702;1;0.1581959;31;0
207.0;S30609112;4098;1;0.2480932;33;0
207.0;S30609112;3258;1;0.2068721;36;0
207.0;S30609112;1670;1;0.1737723;46;0
207.0;S30609112;1702;1;0.1199126;48;0
208.0;S24639118;1698;0;NA;0;0
209.0;S591675;1652;1;0.2992832;0;-1
210.0;S272250;291;1;3.823104;0;1
210.0;S272250;1304;0;3.365465;34;1
210.0;S272250;4635;0;3.498169;35;1
210.0;S272250;2085;1;3.901924;36;1
210.0;S272250;1822;1;3.760836;41;1
211.0;S454041;853;1;0.1826087;0;0
211.0;S454041;1844;0;NA;0;0
212.0;S1370961;30369;1;0.202454;0;0
212.0;S1370961;3479;0;0.0845987;14;0
212.0;S1370961;3570;1;NA;17;0
212.0;S1370961;1072;1;0.01719545;22;0
212.0;S1370961;4633;-1;NA;30;0
212.0;S1370961;379;0;0.1466011;56;0
213.0;S1139883;4365;1;0.0483871;0;0
214.0;S45122272;1700;1;0.1724246;0;1
214.0;S45122272;3278;1;0.256406;7;1
214.0;S45122272;1700;1;0.2311228;29;1
214.0;S45122272;1700;1;0.2211006;35;1
214.0;S45122272;1700;1;0.2232915;38;1
214.0;S45122272;4204;0;0.1273767;44;1
214.0;S45122272;1700;1;0.2374196;50;1
215.0;S2204583;245;0;0.1004515;0;-1
216.0;S2868159;243;1;0.2670565;0;1
216.0;S2868159;1491;0;NA;6;1
216.0;S2868159;4359;0;NA;13;1
216.0;S2868159;243;1;0.1959522;28;1
217.0;S3213696;4555;1;3.405001;0;0
218.0;S3215079;13770;0;NA;0;0
219.0;S17332105;4225;1;0.1132623;0;0
219.0;S17332105;757;1;0.1035818;0;0
219.0;S17332105;4145;1;0.2620785;2;0
220.0;S16079104;4541;1;0.07587769;0;1
221.0;S43958155;3156;0;0.5028243;0;0
222.0;S32606160;4028;1;-0.949187;0;-1
222.0;S32606160;8968;1;0.07071713;15;-1
222.0;S32606160;846;1;0.2304663;17;-1
222.0;S32606160;756;0;0.4585232;25;-1
222.0;S32606160;3709;1;0.671415;29;-1
222.0;S32606160;4433;1;0.8043685;29;-1
222.0;S32606160;667;1;0.8233618;29;-1
222.0;S32606160;1043;0;0.6334283;29;-1
222.0;S32606160;630;1;0.8993352;29;-1
222.0;S32606160;687;0;NA;29;-1
222.0;S32606160;846;1;0.9138756;30;-1
222.0;S32606160;1638;1;0.7272727;34;-1
222.0;S32606160;667;0;0.01965146;38;-1
223.0;S38927421;4313;1;0.1272449;0;-1
223.0;S38927421;2201;1;0.2991976;0;-1
223.0;S38927421;1533;1;0.2227742;0;-1
223.0;S38927421;1035;0;0.1081391;0;-1
223.0;S38927421;3099;1;0.2991976;0;-1
223.0;S38927421;1731;0;NA;0;-1
223.0;S38927421;13392;1;NA;0;-1
223.0;S38927421;3097;1;0.3503086;1;-1
223.0;S38927421;8593;0;NA;1;-1
223.0;S38927421;1035;0;0.1153846;4;-1
223.0;S38927421;1674;1;0.2698413;6;-1
223.0;S38927421;1674;1;0.2698413;6;-1
223.0;S38927421;2201;1;0.3871889;12;-1
223.0;S38927421;3099;1;0.3470681;21;-1
223.0;S38927421;3568;0;0.3477089;27;-1
223.0;S38927421;3568;0;0.2972572;30;-1
223.0;S38927421;3568;1;0.4279886;56;-1
223.0;S38927421;1035;0;0.2647899;56;-1
223.0;S38927421;1476;1;0.3866232;59;-1
224.0;S1848572;3453;1;0.5835891;0;-1
224.0;S1848572;693;1;0.6554014;17;-1
224.0;S1848572;3323;1;0.699982;23;-1
224.0;S1848572;395;1;0.6279161;26;-1
224.0;S1848572;4120;0;NA;52;-1
224.0;S1848572;693;1;NA;53;-1
224.0;S1848572;3223;1;0.5588053;53;-1
224.0;S1848572;4636;1;0.7200567;55;-1
225.0;S39220131;29084;1;1.443142;0;-1
225.0;S39220131;29084;1;1.890717;54;-1
226.0;S5726103;587;1;NA;0;-1
227.0;S26301203;588;1;0.3259669;0;-1
227.0;S26301203;621;1;0.3143483;2;-1
227.0;S26301203;1709;1;0.1272727;54;-1
228.0;S33204245;4197;0;0.04994325;0;-1
228.0;S33204245;3148;0;NA;20;-1
228.0;S33204245;3302;1;0.2820513;23;-1
228.0;S33204245;3172;0;NA;55;-1
229.0;S46582110;1212;0;-0.003171726;0;-1
229.0;S46582110;440;0;NA;16;-1
229.0;S46582110;3097;1;0.1402509;30;-1
229.0;S46582110;4148;1;NA;33;-1
229.0;S46582110;3621;0;0.07354591;36;-1
229.0;S46582110;1212;0;0.04397343;38;-1
230.0;S26555187;685;0;NA;0;1
230.0;S26555187;1646;0;NA;25;1
230.0;S26555187;8598;1;1.278378;33;1
230.0;S26555187;4255;1;1.565069;36;1
230.0;S26555187;1550;0;NA;47;1
230.0;S26555187;3415;1;3.375167;52;1
231.0;S46582110;1533;1;0.1697497;0;1
232.0;S2172183;1399;1;0.2512031;0;1
232.0;S2172183;1794;0;NA;22;1
232.0;S2172183;3748;0;-0.05191874;30;1
232.0;S2172183;3748;0;NA;52;1
233.0;S657387;6072;1;NA;1;1
233.0;S657387;4176;0;0.07813944;45;1
234.0;S14670347;303;1;0.28327;0;1
234.0;S14670347;1709;1;0.1588605;20;1
234.0;S14670347;8593;0;NA;22;1
234.0;S14670347;1709;1;0.1461318;29;1
234.0;S14670347;1709;1;0.1428571;31;1
234.0;S14670347;222;1;0.2410501;47;1
234.0;S14670347;2116;1;0.1933174;47;1
234.0;S14670347;3106;1;0.1510791;48;1
234.0;S14670347;2241;1;0.1546789;49;1
234.0;S14670347;1709;1;0.1477762;50;1
234.0;S14670347;1571;1;0.1956002;50;1
234.0;S14670347;584;1;0.1477762;50;1
234.0;S14670347;1709;1;0.1846002;55;1
234.0;S14670347;3119;1;NA;63;1
235.0;S24377154;829;-1;-0.3209877;0;1
235.0;S24377154;448;-1;-0.002493766;43;1
236.0;S32314222;1700;1;0.3653741;0;0
236.0;S32314222;1707;1;NA;0;0
236.0;S32314222;1079;1;0.2547736;3;0
236.0;S32314222;1700;1;0.3858093;5;0
236.0;S32314222;1220;1;0.3858093;5;0
236.0;S32314222;3583;1;0.2552301;8;0
236.0;S32314222;3740;0;0.2288367;17;0
236.0;S32314222;1700;1;0.3415616;18;0
236.0;S32314222;3318;0;0.04641803;18;0
236.0;S32314222;1700;1;0.3248543;23;0
236.0;S32314222;1700;1;0.2827091;29;0
236.0;S32314222;1700;1;0.3269639;40;0
236.0;S32314222;1700;1;0.3513514;42;0
236.0;S32314222;3740;0;0.2087027;43;0
236.0;S32314222;1700;1;0.3176967;48;0
237.0;S10639157;8955;1;NA;0;1
237.0;S10639157;947;1;NA;25;1
238.0;S448629;4516;0;0.01863354;0;1
238.0;S448629;851;-1;-0.345514;23;1
239.0;S47356301;1700;0;NA;0;1
239.0;S47356301;1700;0;NA;24;1
239.0;S47356301;1700;0;NA;35;1
239.0;S47356301;1700;0;NA;40;1
239.0;S47356301;1700;0;NA;42;1
239.0;S47356301;4349;1;2.8044;50;1
239.0;S47356301;1700;0;NA;53;1
240.0;S4936756;1164;0;0.009097879;0;1
240.0;S4936756;3783;1;0.2523827;27;1
241.0;S49814117;1399;0;NA;0;1
241.0;S49814117;3897;0;1.404207;0;1
241.0;S49814117;15006;-1;0.9233659;0;1
241.0;S49814117;3223;0;1.253944;0;1
241.0;S49814117;2317;0;0.7764974;2;1
241.0;S49814117;1201;1;1.040571;2;1
241.0;S49814117;3766;0;0.8781604;3;1
241.0;S49814117;497;1;1.024533;4;1
241.0;S49814117;3611;0;0.7027315;5;1
241.0;S49814117;3498;1;1.412655;28;1
